1300	0	358.856247511042
1300.00140336486	0.000801525797898259	358.682753464807
1299.99760974444	-0.0103179835634517	358.284172740421
1299.97664870865	-0.0332809305020632	357.888582603547
1299.92664665078	-0.0679778916095605	357.495466834149
1299.83586228413	-0.114251504438544	357.104323900853
1299.69274665878	-0.171873428919364	356.714668967651
1299.48602533477	-0.240523550179361	356.326036747195
1299.2047999122	-0.319772526510195	355.937985068406
1298.83866493471	-0.409068915682128	355.550098982781
1298.37783493242	-0.507732103215322	355.161995188979
1297.81327521538	-0.614952072488385	354.773326515426
1297.13682915111	-0.729796689658287	354.383786172947
1296.34133423771	-0.851226645801671	353.993111480302
1295.42071945714	-0.978117556538879	353.601086780142
1294.370077237	-1.10928804678963	353.207545303333
1293.18570484364	-1.24353204350995	352.812369804447
1291.86511205827	-1.37965305919811	352.415491875004
1290.4069943429	-1.51649804844655	352.01688993529
1288.81117312376	-1.65298849435165	351.61658599956
1287.07850702904	-1.78814671891566	351.21464139257
1285.21077967842	-1.92111595469774	350.811151658767
1283.21057076771	-2.0511733756938	350.406240943224
1281.08111765513	-2.17773596415684	350.000056133833
1278.82617446589	-2.30035969616836	349.592761039237
1276.44987499642	-2.41873299612245	349.184530841507
1273.95660457987	-2.53266570502402	348.775547013428
1271.35088474617	-2.64207492756007	348.365992834572
1268.63727314063	-2.74696909128718	347.956049584726
1265.8202798873	-2.84743140619934	347.545893442782
1262.90430049129	-2.94360369777668	347.135693077127
1259.8935645166	-3.03567134187097	346.725607881737
1256.79209866536	-3.12384978802506	346.315786790424
1253.6037025064	-3.20837294157951	345.906367589401
1250.3319349217	-3.28948349689216	345.497476643802
1246.98010931803	-3.36742517870806	345.089228955277
1243.5512957452	-3.44243675476303	344.681728473564
1240.04832823155	-3.51474762500846	344.275068593286
1236.47381586019	-3.58457476456427	343.869332776956
1232.83015633821	-3.65212079142311	343.464595255204
1229.11955103813	-3.71757293935376	343.060921764919
1225.34402070286	-3.78110273570649	342.658370294807
1221.50542119498	-3.84286620841029	342.256991815631
1217.6054588348	-3.90300447303489	341.856830978977
1213.64570500847	-3.96164457705065	341.457926773775
1209.6276098388	-4.01890050287476	341.060313134148
1205.55251479892	-4.07487425310359	340.664019495477
1201.42166421681	-4.12965696012832	340.269071298103
1197.23621566845	-4.18332997806597	339.875490439897
1192.99724929298	-4.23596592776907	339.483295680145
1188.70577608767	-4.28762967588237	339.092502998022
1184.36274525504	-4.33837923682825	338.703125909355
1179.96905068303	-4.38826659257511	338.315175745558
1175.52553664141	-4.43733842940983	337.928661898639
1171.03300277739	-4.48563679400769	337.543592036007
1166.49220848929	-4.53319967314161	337.15997228863
1161.90387675278	-4.58006150263154	336.777807415781
1157.26869746752	-4.62625361179853	336.397100949349
1152.58733038608	-4.67180460991705	336.017855320347
1147.86040768018	-4.71674072107921	335.640071969993
1143.08853619314	-4.76108607359799	335.263751447422
1138.27229942143	-4.80486294965828	334.888893495844
1133.41225926259	-4.84809200043406	334.515497128724
1128.50895756192	-4.89079243136793	334.143560697338
1123.56291748597	-4.93298216178715	333.77308195087
1118.57464474648	-4.97467796252669	333.404058090065
1113.54462869565	-5.015895574759	333.036485815285
1108.47334330989	-5.05664981279926	332.670361369695
1103.36124807718	-5.09695465326602	332.305680578226
1098.20878880063	-5.13682331263313	331.942438882827
1093.01639832909	-5.1762683149059	331.580631374468
1087.78449722389	-5.21530155089193	331.220252822289
1082.51349436968	-5.25393433031019	330.861297700218
1077.20378753589	-5.29217742778813	330.50376021135
1071.85576389464	-5.3300411236315	330.147634310332
1066.46980049981	-5.36753524011185	329.792913723958
1061.04626473171	-5.40466917389878	329.43959197017
1055.58551471065	-5.44145192516504	329.087662375606
1050.0878996828	-5.47789212380974	328.737118091856
1044.55376038087	-5.51399805317533	328.387952110523
1038.98342936211	-5.54977767157629	328.040157277215
1033.37723132551	-5.58523863190898	327.69372630455
1027.73548341023	-5.62038829957197	327.348651784262
1022.05849547667	-5.65523376889222	327.004926198487
1016.34657037174	-5.6897818782247	326.662541930278
1010.60000417951	-5.72403922386929	326.321491273432
1004.81908645838	-5.75801217292918	325.981766441664
999.00410046577	-5.79170687521849	325.643359577185
993.155323371345	-5.82512927431269	325.30626275872
987.273026459402	-5.85828511782381	324.970468009024
981.357475321337	-5.89117996697228	324.635967301904
975.408930038778	-5.92381920551873	324.302752568807
969.427645358033	-5.95620804811189	323.970815704987
963.413870856391	-5.98835154810232	323.640148575287
957.367851100822	-6.02025460486639	323.310743019558
951.289825799514	-6.05192197068025	322.982590857739
945.180029946719	-6.0833582571794	322.655683894623
939.03869396127	-6.11456794143605	322.330013924327
932.866043819175	-6.14555537168316	322.005572734479
926.662301180604	-6.17632477271137	321.682352110151
920.427683511601	-6.20688025096285	321.360343837541
914.162404200807	-6.23722579934347	321.039539707434
907.866672671474	-6.26736530177317	320.71993151844
901.540694489019	-6.29730253749267	320.401511080031
895.184671464356	-6.32704118514281	320.084270215387
888.798801753235	-6.3565848266319	319.768200764067
882.383279951776	-6.38593695080485	319.453294584507
875.938297188418	-6.41510095692689	319.139543556354
869.46404121243	-6.44408015799382	318.826939582663
862.960696479192	-6.47287778387943	318.515474591941
856.428444232365	-6.50149698433032	318.20514054006
849.867462583133	-6.52994083181742	317.895929412052
843.277926586634	-6.55821232425269	317.587833223774
836.660008315723	-6.58631438757916	317.280844023469
830.013876932189	-6.61424987824156	316.97495389322
823.339698755533	-6.64202158554454	316.670154950299
816.637637329441	-6.6696322339049	316.366439348431
809.907853486024	-6.69708448500371	316.063799278961
803.150505407946	-6.72438093984392	315.762226971939
796.365748688529	-6.75152414071878	315.461714697128
789.553736389912	-6.77851657309561	315.162254764934
782.714619099358	-6.80536066741986	314.863839527267
775.848544983781	-6.83205880084333	314.566461378332
768.955659842568	-6.85861329888073	314.270112755359
762.036107158774	-6.88502643699826	313.974786139273
755.090028148743	-6.91130044213766	313.680474055308
748.117561810224	-6.93743749417896	313.387169073559
741.118844969055	-6.96343972734519	313.0948638095
734.094012324447	-6.98930923155168	312.803550924433
727.043196492946	-7.01504805370288	312.513223125913
719.966528051108	-7.04065819893907	312.223873168109
712.864135576949	-7.06614163183564	311.935493852145
705.736145690202	-7.09150027755677	311.648078026384
698.582683091442	-7.11673602296617	311.361618586688
691.403870600114	-7.14185071769645	311.076108476639
684.199829191494	-7.16684617517929	310.791540687728
676.970678032642	-7.19172417363807	310.507908259514
669.716534517371	-7.21648645704481	310.225204279751
662.437514300267	-7.24113473604279	309.943421884493
655.133731329799	-7.26567068883663	309.662554258167
647.805297880549	-7.29009596205109	309.382594633628
640.45232458459	-7.31441217156001	309.103536292183
633.074920462045	-7.33862090328675	308.825372563601
625.673192950853	-7.36272371397714	308.548096826096
618.247247935777	-7.38672213194646	308.271702506298
